f_property_type,f_neighbourhood,n_host_response_rate,n_host_acceptance_rate,n_host_total_listings_count,n_accommodates,n_bedrooms,n_beds,n_number_of_reviews,n_review_scores_rating,n_calculated_host_listings_count,n_reviews_per_month,n_bathrooms,n_days_since_rv,d_superhost,d_profile_pic,d_identity_verified,d_instant_bookable,d_wifi,d_tv,d_refrigerator,d_air_conditioning,d_baby,d_stove,d_microwave,d_free_parking,d_paid_parking,price,id,neighbourhood_cleansed,property_type,ln_price,n_beds2,ln_bathrooms,ln_number_of_reviews,n_days_since_rv2,n_host_acceptance_rate2,n_host_response_rate2,ln_host_total_listings_count,n_bedrooms2
Entire rental unit,Huangpu District,99,100,19,4,1,2,33,4.97,19,0.7,1,1421,1,1,1,1,1,1,1,1,0,1,1,0,1,356,22912531,Huangpu District,Entire rental unit,5.87493073085203,4,0,3.5263605246161616,2019241,10000,9801,2.9444389791664403,1
Entire rental unit,Yangpu District,100,67,6,2,1,1,5,5,3,0.11,1,1395,1,1,1,0,1,1,1,1,0,1,1,0,1,221,22928833,Yangpu District,Entire rental unit,5.3981627015177525,1,0,1.791759469228055,1946025,4489,10000,1.791759469228055,1
Entire rental unit,Putuo District,100,92,5,2,1,1,6,4.67,4,0.15,1,1217,0,1,1,1,1,1,1,1,0,1,1,0,1,308,22946215,Putuo District,Entire rental unit,5.730099782973574,1,0,1.9459101490553132,1481089,8464,10000,1.6094379124341003,1
Entire rental unit,Pudong,100,99,10,4,2,2,38,4.92,10,0.88,1,1293,1,1,1,1,1,1,1,1,0,1,1,0,1,714,22946723,Pudong,Entire rental unit,6.570882962339584,4,0,3.6635616461296463,1671849,9801,10000,2.302585092994046,4
Entire loft,Xuhui District,100,NA,2,2,1,1,90,4.9,1,1.96,1,1376,1,1,1,1,1,1,0,1,0,0,0,0,1,471,22949594,Xuhui District,Entire loft,6.154858094016418,1,0,4.51085950651685,1893376,NA,10000,0.6931471805599453,1
Entire rental unit,Huangpu District,97,100,11,2,1,1,150,4.82,9,3.16,1,1423,1,1,1,1,1,1,1,1,0,1,0,0,1,323,22952957,Huangpu District,Entire rental unit,5.777652323222656,1,0,5.017279836814924,2024929,10000,9409,2.3978952727983707,1
Entire rental unit,Pudong,0,100,2,4,2,2,9,3.5,2,0.19,1,1415,0,1,1,0,1,1,0,1,0,0,0,1,0,249,22961352,Pudong,Entire rental unit,5.517452896464707,4,0,2.302585092994046,2002225,10000,0,0.6931471805599453,4
Entire serviced apartment,Jing'an District,100,100,13,2,1,1,34,4.85,14,0.75,1,1364,1,1,1,1,1,1,1,1,0,1,1,0,1,276,22966376,Jing'an District,Entire serviced apartment,5.62040086571715,1,0,3.5553480614894135,1860496,10000,10000,2.5649493574615367,1
Entire serviced apartment,Songjiang District,100,99,9,2,1,1,83,4.84,8,1.79,1,1392,1,1,1,1,1,1,1,1,0,0,0,0,1,332,22973666,Songjiang District,Entire serviced apartment,5.805134968916488,1,0,4.430816798843313,1937664,9801,10000,2.1972245773362196,1
Entire rental unit,Huangpu District,96,100,11,4,2,2,25,4.56,9,0.55,1,1371,0,1,1,1,1,1,0,1,0,0,1,0,1,453,22974493,Huangpu District,Entire rental unit,6.115892125483034,4,0,3.258096538021482,1879641,10000,9216,2.3978952727983707,4
Entire rental unit,Putuo District,NA,100,9,2,1,1,2,5,10,0.05,1,1186,1,1,1,1,1,1,1,1,0,0,0,0,1,338,22974884,Putuo District,Entire rental unit,5.823045895483019,1,0,1.0986122886681098,1406596,10000,NA,2.1972245773362196,1
Entire rental unit,Huangpu District,96,100,11,4,2,2,21,4.71,9,0.45,1,1400,0,1,1,1,1,1,1,1,0,0,0,0,1,621,22986814,Huangpu District,Entire rental unit,6.431331081933479,4,0,3.091042453358316,1960000,10000,9216,2.3978952727983707,4
Entire rental unit,Xuhui District,96,100,11,4,2,2,82,4.76,9,1.75,1,1403,0,1,1,1,1,1,1,1,0,1,0,0,1,417,22987696,Xuhui District,Entire rental unit,6.0330862217988015,4,0,4.418840607796598,1968409,10000,9216,2.3978952727983707,4
Entire loft,Huangpu District,96,100,11,6,2,3,26,4.65,9,0.57,1,1377,0,1,1,1,1,1,0,1,0,0,1,0,1,774,22987956,Huangpu District,Entire loft,6.651571873589727,9,0,3.295836866004329,1896129,10000,9216,2.3978952727983707,4
Entire rental unit,Xuhui District,NA,NA,13,4,2,2,82,4.84,1,1.74,1,1414,0,1,1,1,1,1,0,1,0,0,1,0,1,544,22991253,Xuhui District,Entire rental unit,6.298949246855942,4,0,4.418840607796598,1999396,NA,NA,2.5649493574615367,4
Entire rental unit,Minhang District,100,100,8,4,2,2,51,4.39,7,1.08,2.5,1413,0,1,1,1,1,1,1,1,0,1,1,0,1,499,22993479,Minhang District,Entire rental unit,6.212606095751519,4,0.9162907318741551,3.9512437185814275,1996569,10000,10000,2.0794415416798357,4
Entire rental unit,Huangpu District,100,98,24,3,1,2,4,5,12,0.09,1,1405,1,1,1,0,0,1,1,1,0,1,1,0,1,480,22993483,Huangpu District,Entire rental unit,6.173786103901937,4,0,1.6094379124341003,1974025,9604,10000,3.1780538303479458,1
Entire serviced apartment,Songjiang District,100,99,9,2,1,1,60,4.95,8,1.29,1,1399,1,1,1,1,1,1,1,1,0,0,0,0,1,309,23014975,Songjiang District,Entire serviced apartment,5.733341276897746,1,0,4.110873864173311,1957201,9801,10000,2.1972245773362196,1
Entire rental unit,Changning District,100,100,2,2,1,1,161,4.88,2,3.54,1,1362,0,1,1,1,1,1,1,1,0,1,1,0,1,504,23015650,Changning District,Entire rental unit,6.222576268071369,1,0,5.087596335232384,1855044,10000,10000,0.6931471805599453,1
Entire serviced apartment,Pudong,100,77,31,2,1,1,5,4.6,17,0.11,1,1359,0,1,1,1,1,1,1,1,0,1,1,0,1,383,23029548,Pudong,Entire serviced apartment,5.948034989180646,1,0,1.791759469228055,1846881,5929,10000,3.4339872044851463,1
Entire serviced apartment,Xuhui District,100,95,2,2,1,1,46,4.6,12,0.97,1,1417,0,1,1,0,1,1,1,1,0,1,1,0,1,794,23029683,Xuhui District,Entire serviced apartment,6.677083461247136,1,0,3.8501476017100584,2007889,9025,10000,0.6931471805599453,1
Entire loft,Pudong,100,100,3,4,1,2,12,4.91,3,0.26,1,1386,1,1,1,1,1,1,1,1,0,1,1,0,1,367,23032915,Pudong,Entire loft,5.905361848054571,4,0,2.5649493574615367,1920996,10000,10000,1.0986122886681098,1
Entire rental unit,Jing'an District,100,97,6,2,1,1,48,4.87,6,1.02,1.5,1413,1,1,1,1,1,1,0,1,0,0,0,0,0,284,23097618,Jing'an District,Entire rental unit,5.648974238161206,1,0.4054651081081644,3.8918202981106265,1996569,9409,10000,1.791759469228055,1
Entire serviced apartment,Changning District,100,96,10,2,1,1,13,4.62,24,0.28,1.5,1414,0,1,1,1,1,1,1,1,0,1,1,0,1,665,23109465,Changning District,Entire serviced apartment,6.499787040655854,1,0.4054651081081644,2.6390573296152584,1999396,9216,10000,2.302585092994046,1
Entire rental unit,Xuhui District,100,99,10,2,1,1,32,4.53,10,0.69,1,1391,0,1,1,1,1,1,1,1,0,1,1,0,1,345,23118829,Xuhui District,Entire rental unit,5.84354441703136,1,0,3.4965075614664802,1934881,9801,10000,2.302585092994046,1
Entire rental unit,Xuhui District,100,17,6,3,1,2,33,4.85,7,0.71,1.5,1403,0,1,1,0,1,1,0,1,0,0,0,0,1,268,23151575,Xuhui District,Entire rental unit,5.5909869805108565,4,0.4054651081081644,3.5263605246161616,1968409,289,10000,1.791759469228055,1
Entire rental unit,Putuo District,100,92,5,2,1,1,23,4.87,4,0.5,1,1370,0,1,1,1,1,1,1,1,0,0,1,0,1,308,23152684,Putuo District,Entire rental unit,5.730099782973574,1,0,3.1780538303479458,1876900,8464,10000,1.6094379124341003,1
Entire rental unit,Jing'an District,100,100,9,4,2,2,25,4.32,7,0.54,2,1388,0,1,1,1,1,1,0,1,0,0,0,0,1,628,23152925,Jing'an District,Entire rental unit,6.4425401664681985,4,0.6931471805599453,3.258096538021482,1926544,10000,10000,2.1972245773362196,4
Entire serviced apartment,Jing'an District,100,97,6,2,1,1,33,4.9,6,0.7,1,1406,1,1,1,1,1,1,1,1,0,0,1,0,0,281,23153330,Jing'an District,Entire serviced apartment,5.638354669333745,1,0,3.5263605246161616,1976836,9409,10000,1.791759469228055,1
Entire rental unit,Qingpu District,100,99,31,6,3,4,26,4.73,22,0.55,1,1414,1,1,1,0,1,1,1,1,0,1,1,0,1,887,23161070,Qingpu District,Entire rental unit,6.787844982309579,16,0,3.295836866004329,1999396,9801,10000,3.4339872044851463,9
Entire rental unit,Pudong,100,100,6,2,1,1,23,4.83,4,0.49,1,1406,0,1,1,0,1,0,1,1,0,1,1,0,1,292,23177501,Pudong,Entire rental unit,5.676753802268282,1,0,3.1780538303479458,1976836,10000,10000,1.791759469228055,1
Entire rental unit,Jing'an District,100,100,10,6,2,3,70,4.7,11,1.5,1,1399,0,1,1,1,1,1,1,1,0,1,1,0,1,730,23178528,Jing'an District,Entire rental unit,6.593044534142437,9,0,4.2626798770413155,1957201,10000,10000,2.302585092994046,4
Entire rental unit,Changning District,99,100,33,6,3,4,103,4.83,33,2.21,2,1400,0,1,1,1,1,1,1,1,0,1,1,0,1,813,23179307,Changning District,Entire rental unit,6.70073110954781,16,0.6931471805599453,4.6443908991413725,1960000,10000,9801,3.4965075614664802,9
Entire rental unit,Jing'an District,NA,100,9,2,1,1,5,5,10,0.11,1,1403,1,1,1,1,1,1,1,1,0,1,1,0,1,338,23193161,Jing'an District,Entire rental unit,5.823045895483019,1,0,1.791759469228055,1968409,10000,NA,2.1972245773362196,1
Entire rental unit,Songjiang District,100,97,8,2,1,1,15,4.13,3,0.32,1.5,1392,0,1,1,1,1,1,0,1,0,0,0,0,1,824,23209040,Songjiang District,Entire rental unit,6.714170529909472,1,0.4054651081081644,2.772588722239781,1937664,9409,10000,2.0794415416798357,1
Entire rental unit,Pudong,NA,100,6,6,3,3,0,NA,2,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,1,0,898,23209419,Pudong,Entire rental unit,6.8001700683022,9,0,0,NA,10000,NA,1.791759469228055,9
Entire rental unit,Huangpu District,100,100,5,4,2,2,71,4.87,3,1.52,1,1404,1,1,1,0,1,1,1,1,0,0,0,0,1,685,23224065,Huangpu District,Entire rental unit,6.529418838262226,4,0,4.276666119016055,1971216,10000,10000,1.6094379124341003,4
Entire rental unit,Putuo District,77,90,10,5,3,3,17,4.94,8,0.36,1,1411,0,1,1,0,1,1,1,1,0,0,0,0,1,1288,23226130,Putuo District,Entire rental unit,7.160845906664299,9,0,2.8903717578961645,1990921,8100,5929,2.302585092994046,9
Entire loft,Songjiang District,97,100,20,2,1,1,43,4.93,20,0.92,2,1408,1,1,1,1,1,1,1,1,0,0,1,0,1,280,23226762,Songjiang District,Entire loft,5.634789603169249,1,0.6931471805599453,3.784189633918261,1982464,10000,9409,2.995732273553991,1
Entire rental unit,Pudong,100,100,14,6,4,3,35,4.74,6,0.75,2,1397,0,1,1,1,1,1,1,1,0,1,1,0,1,1180,23257984,Pudong,Entire rental unit,7.07326971745971,9,0.6931471805599453,3.58351893845611,1951609,10000,10000,2.6390573296152584,16
Entire rental unit,Pudong,100,100,14,6,3,3,45,4.6,6,0.96,2,1405,0,1,1,1,1,1,1,1,0,1,1,0,1,1222,23260884,Pudong,Entire rental unit,7.108244139731541,9,0.6931471805599453,3.828641396489095,1974025,10000,10000,2.6390573296152584,9
Entire rental unit,Jing'an District,NA,100,4,3,1,2,97,4.79,2,2.07,1,1406,0,1,1,0,1,1,1,1,0,0,1,0,1,468,23261577,Jing'an District,Entire rental unit,6.148468295917647,4,0,4.584967478670572,1976836,10000,NA,1.3862943611198906,1
Entire serviced apartment,Huangpu District,100,100,6,2,1,1,12,4.75,5,0.28,1,1295,0,1,1,0,1,1,0,1,0,0,0,0,0,468,23268886,Huangpu District,Entire serviced apartment,6.148468295917647,1,0,2.5649493574615367,1677025,10000,10000,1.791759469228055,1
Entire rental unit,Chongming District,93,100,9,2,1,1,0,NA,11,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,1,0,500,23276453,Chongming District,Entire rental unit,6.214608098422191,1,0,0,NA,10000,8649,2.1972245773362196,1
Entire rental unit,Pudong,100,100,2,2,1,1,99,4.85,2,2.46,1,1204,0,1,1,1,1,1,0,1,0,0,0,0,1,378,23276832,Pudong,Entire rental unit,5.934894195619588,1,0,4.605170185988092,1449616,10000,10000,0.6931471805599453,1
Entire rental unit,Jing'an District,100,88,1,2,1,2,32,4.91,1,1.08,1,886,1,1,1,0,1,0,1,1,0,1,1,0,1,304,23336333,Jing'an District,Entire rental unit,5.717027701406222,4,0,3.4965075614664802,784996,7744,10000,0,1
Entire serviced apartment,Huangpu District,100,100,12,2,1,1,6,5,10,0.14,1,1320,0,1,1,0,1,1,0,1,0,0,0,0,1,335,23343610,Huangpu District,Entire serviced apartment,5.814130531825066,1,0,1.9459101490553132,1742400,10000,10000,2.4849066497880004,1
Entire serviced apartment,Jing'an District,100,100,13,2,1,1,38,4.97,14,0.84,1,1360,1,1,1,1,1,1,1,1,0,1,1,0,1,259,23422664,Jing'an District,Entire serviced apartment,5.556828061699537,1,0,3.6635616461296463,1849600,10000,10000,2.5649493574615367,1
Entire rental unit,Baoshan District,NA,100,1,2,2,2,0,NA,1,NA,1.5,NA,0,1,1,1,0,1,0,1,0,0,0,0,0,118,23426959,Baoshan District,Entire rental unit,4.770684624465665,4,0.4054651081081644,0,NA,10000,NA,0,4
Entire loft,Chongming District,100,100,4,4,1,2,11,4.91,4,0.24,1.5,1358,1,1,1,1,1,1,1,1,0,1,1,1,0,589,23456326,Chongming District,Entire loft,6.3784261836515865,4,0.4054651081081644,2.4849066497880004,1844164,10000,10000,1.3862943611198906,1
Entire rental unit,Huangpu District,96,100,11,2,1,1,39,4.79,9,0.84,1,1390,0,1,1,1,1,1,0,1,0,0,0,0,1,447,23506418,Huangpu District,Entire rental unit,6.102558594613569,1,0,3.6888794541139363,1932100,10000,9216,2.3978952727983707,1
Entire serviced apartment,Xuhui District,100,96,10,2,1,1,7,4.71,24,0.16,1,1334,0,1,1,1,1,1,1,1,0,1,1,0,1,735,23529786,Xuhui District,Entire serviced apartment,6.5998704992128365,1,0,2.0794415416798357,1779556,9216,10000,2.302585092994046,1
Entire rental unit,Xuhui District,100,100,6,4,2,2,2,3,5,0.06,1.5,1006,0,1,1,1,1,1,1,1,0,1,1,0,1,628,23547611,Xuhui District,Entire rental unit,6.4425401664681985,4,0.4054651081081644,1.0986122886681098,1012036,10000,10000,1.791759469228055,4
Entire rental unit,Xuhui District,100,100,29,3,1,2,1,4,29,0.02,1,1328,0,1,1,1,1,1,0,1,0,0,0,0,1,488,23598687,Xuhui District,Entire rental unit,6.1903154058531475,4,0,0.6931471805599453,1763584,10000,10000,3.367295829986474,1
Entire rental unit,Huangpu District,100,100,8,5,1,3,49,4.61,8,1.06,1,1380,0,1,1,1,1,1,0,1,0,0,0,0,1,348,23601748,Huangpu District,Entire rental unit,5.8522024797744745,9,0,3.912023005428146,1904400,10000,10000,2.0794415416798357,1
Entire rental unit,Pudong,NA,NA,2,4,2,2,2,5,2,0.06,1,939,1,1,1,0,1,1,0,1,0,0,0,0,0,388,23615998,Pudong,Entire rental unit,5.961005339623274,4,0,1.0986122886681098,881721,NA,NA,0.6931471805599453,4
Entire rental unit,Jing'an District,100,99,18,2,1,1,5,5,8,0.12,1,1259,1,1,1,0,1,1,0,1,0,0,0,0,1,998,23635360,Jing'an District,Entire rental unit,6.905753276311464,1,0,1.791759469228055,1585081,9801,10000,2.8903717578961645,1
Entire rental unit,Jing'an District,100,99,18,2,1,1,5,4.8,6,0.11,1,1384,1,1,1,0,1,1,1,1,0,1,0,0,1,698,23636192,Jing'an District,Entire rental unit,6.548219102762372,1,0,1.791759469228055,1915456,9801,10000,2.8903717578961645,1
Entire rental unit,Jing'an District,NA,67,1,4,1,2,15,5,1,0.33,1,1354,1,1,1,0,1,1,1,1,0,1,1,0,0,500,23660158,Jing'an District,Entire rental unit,6.214608098422191,4,0,2.772588722239781,1833316,4489,NA,0,1
Entire rental unit,Jing'an District,100,92,5,2,1,1,38,4.78,4,0.84,1,1364,0,1,1,1,1,1,1,1,0,0,1,0,1,308,23672588,Jing'an District,Entire rental unit,5.730099782973574,1,0,3.6635616461296463,1860496,8464,10000,1.6094379124341003,1
Entire rental unit,Huangpu District,100,100,11,2,1,1,128,4.49,11,2.79,1,1373,0,1,1,0,1,1,1,1,0,1,0,0,1,293,23688318,Huangpu District,Entire rental unit,5.680172609017068,1,0,4.859812404361672,1885129,10000,10000,2.3978952727983707,1
Entire loft,Pudong,97,100,32,2,1,1,62,4.94,44,1.36,1,1364,1,1,1,1,1,1,1,1,0,0,1,0,1,257,23695394,Pudong,Entire loft,5.54907608489522,1,0,4.143134726391533,1860496,10000,9409,3.4657359027997265,1
Entire rental unit,Huangpu District,100,100,11,4,1,2,180,4.86,10,3.91,1,1380,0,1,1,1,1,1,0,1,0,0,0,0,1,365,23707919,Huangpu District,Entire rental unit,5.8998973535824915,4,0,5.198497031265826,1904400,10000,10000,2.3978952727983707,1
Entire rental unit,Pudong,100,99,20,2,1,1,1,3,22,0.14,1,206,0,1,1,1,1,1,1,1,0,0,0,0,1,249,23715760,Pudong,Entire rental unit,5.517452896464707,1,0,0.6931471805599453,42436,9801,10000,2.995732273553991,1
Entire rental unit,Jing'an District,NA,100,9,2,1,1,6,4.83,10,0.13,1,1357,1,1,1,1,1,1,0,1,0,0,0,0,1,338,23720229,Jing'an District,Entire rental unit,5.823045895483019,1,0,1.9459101490553132,1841449,10000,NA,2.1972245773362196,1
Entire serviced apartment,Jing'an District,100,100,13,2,1,1,55,4.89,14,1.22,1,1355,1,1,1,1,1,1,1,1,0,0,1,0,1,259,23733693,Jing'an District,Entire serviced apartment,5.556828061699537,1,0,4.02535169073515,1836025,10000,10000,2.5649493574615367,1
Entire loft,Pudong,100,100,4,4,1,1,17,4.81,4,0.39,1,1316,0,1,1,1,1,1,1,1,0,0,0,0,1,711,23737831,Pudong,Entire loft,6.566672429803241,1,0,2.8903717578961645,1731856,10000,10000,1.3862943611198906,1
Entire loft,Pudong,100,93,1,4,2,2,96,4.93,1,2.13,1,1351,1,1,1,0,1,1,1,1,0,1,1,0,1,575,23740922,Pudong,Entire loft,6.354370040797351,4,0,4.574710978503383,1825201,8649,10000,0,4
Entire rental unit,Jing'an District,27,26,29,6,3,3,12,4.42,26,0.26,2,1364,0,1,1,0,1,1,0,1,0,0,0,0,0,1299,23755972,Jing'an District,Entire rental unit,7.1693500166706,9,0.6931471805599453,2.5649493574615367,1860496,676,729,3.367295829986474,9
Entire loft,Songjiang District,100,100,7,4,2,2,60,4.93,6,1.31,2,1373,1,1,1,1,1,1,1,1,0,0,1,0,1,338,23831508,Songjiang District,Entire loft,5.823045895483019,4,0.6931471805599453,4.110873864173311,1885129,10000,10000,1.9459101490553132,4
Entire rental unit,Huangpu District,100,100,4,4,2,2,62,4.94,4,1.36,1,1363,1,1,1,0,1,1,1,1,0,0,1,0,1,1088,23838313,Huangpu District,Entire rental unit,6.992096427415888,4,0,4.143134726391533,1857769,10000,10000,1.3862943611198906,4
Entire rental unit,Huangpu District,100,100,13,2,1,1,126,4.79,6,2.76,1,1371,1,1,1,1,1,1,1,1,0,1,1,0,0,403,23860300,Huangpu District,Entire rental unit,5.998936561946683,1,0,4.844187086458591,1879641,10000,10000,2.5649493574615367,1
Entire rental unit,Jiading District,100,100,32,2,1,1,32,4.94,32,0.7,1,1371,1,1,1,1,1,0,1,1,0,0,1,0,1,403,23867802,Jiading District,Entire rental unit,5.998936561946683,1,0,3.4965075614664802,1879641,10000,10000,3.4657359027997265,1
Entire rental unit,Jing'an District,97,100,6,2,1,1,303,4.86,2,6.66,1.5,1363,1,1,1,0,1,1,1,1,0,1,0,0,1,471,23939597,Jing'an District,Entire rental unit,6.154858094016418,1,0.4054651081081644,5.717027701406222,1857769,10000,9409,1.791759469228055,1
Entire loft,Pudong,100,100,15,4,1,2,137,4.88,10,3.03,1,1354,1,1,1,1,1,1,1,1,0,1,1,0,1,397,23951851,Pudong,Entire loft,5.983936280687191,4,0,4.927253685157205,1833316,10000,10000,2.70805020110221,1
Entire rental unit,Huangpu District,100,100,10,2,1,2,172,4.58,7,3.77,1,1368,1,1,1,1,1,1,1,1,0,0,0,0,1,218,23956214,Huangpu District,Entire rental unit,5.384495062789089,4,0,5.153291594497779,1871424,10000,10000,2.302585092994046,1
Entire loft,Pudong,90,100,31,5,1,3,1,5,31,0.02,1,1251,0,1,1,0,1,1,1,1,0,0,1,0,0,420,23971286,Pudong,Entire loft,6.040254711277414,9,0,0.6931471805599453,1565001,10000,8100,3.4339872044851463,1
Entire rental unit,Minhang District,100,100,6,2,1,1,8,5,5,0.18,1,1365,1,1,1,1,1,1,0,1,0,0,0,0,1,267,23988706,Minhang District,Entire rental unit,5.58724865840025,1,0,2.1972245773362196,1863225,10000,10000,1.791759469228055,1
Entire rental unit,Putuo District,NA,100,9,2,1,1,3,5,10,0.07,1,1333,1,1,1,1,1,1,0,1,0,0,0,0,1,358,23999614,Putuo District,Entire rental unit,5.8805329864007,1,0,1.3862943611198906,1776889,10000,NA,2.1972245773362196,1
Entire rental unit,Changning District,100,0,3,2,1,1,7,5,1,0.15,1,1357,0,1,1,0,1,1,0,1,0,0,0,1,0,399,24010445,Changning District,Entire rental unit,5.988961416889864,1,0,2.0794415416798357,1841449,0,10000,1.0986122886681098,1
Entire loft,Pudong,100,100,15,4,1,2,57,4.91,10,1.26,1,1357,1,1,1,1,1,1,1,1,0,1,1,0,1,405,24044284,Pudong,Entire loft,6.003887067106539,4,0,4.060443010546419,1841449,10000,10000,2.70805020110221,1
Entire rental unit,Putuo District,78,97,3,4,2,2,9,5,3,0.2,1,1364,0,1,1,1,1,1,1,1,0,1,1,0,1,416,24048473,Putuo District,Entire rental unit,6.030685260261263,4,0,2.302585092994046,1860496,9409,6084,1.0986122886681098,4
Entire loft,Qingpu District,100,100,9,2,1,1,5,4.8,12,0.28,1,532,0,1,1,1,1,1,1,1,0,0,0,0,1,618,24088169,Qingpu District,Entire loft,6.42648845745769,1,0,1.791759469228055,283024,10000,10000,2.1972245773362196,1
Entire rental unit,Putuo District,NA,0,1,4,2,2,0,NA,1,NA,2,NA,0,1,1,0,1,0,0,1,0,0,0,1,1,488,24149890,Putuo District,Entire rental unit,6.1903154058531475,4,0.6931471805599453,0,NA,0,NA,0,4
Entire rental unit,Pudong,NA,NA,1,5,2,3,0,NA,1,NA,2,NA,0,1,1,0,1,1,0,1,0,0,0,0,1,1075,24165264,Pudong,Entire rental unit,6.980075940561763,9,0.6931471805599453,0,NA,NA,NA,0,4
Entire rental unit,Jing'an District,100,98,23,2,1,1,23,4.83,23,0.53,1,1312,1,1,1,1,1,1,1,1,0,0,0,0,1,798,24169044,Jing'an District,Entire rental unit,6.682108597449809,1,0,3.1780538303479458,1721344,9604,10000,3.1354942159291497,1
Entire rental unit,Putuo District,77,90,10,2,1,1,7,5,8,0.22,1,936,0,1,1,1,1,0,0,1,0,0,0,0,0,598,24178328,Putuo District,Entire rental unit,6.393590753950631,1,0,2.0794415416798357,876096,8100,5929,2.302585092994046,1
Entire serviced apartment,Huangpu District,27,26,29,4,2,2,3,4.33,26,0.07,2,1333,0,1,1,0,1,1,0,1,0,0,0,0,0,1099,24208626,Huangpu District,Entire serviced apartment,7.002155954403621,4,0.6931471805599453,1.3862943611198906,1776889,676,729,3.367295829986474,4
Entire serviced apartment,Fengxian District,100,100,7,2,1,1,12,4.67,3,0.29,1.5,1240,0,1,1,1,1,1,1,1,0,0,1,0,1,228,24222237,Fengxian District,Entire serviced apartment,5.429345628954441,1,0.4054651081081644,2.5649493574615367,1537600,10000,10000,1.9459101490553132,1
Entire rental unit,Pudong,100,100,21,5,3,3,34,4.74,12,0.75,1,1357,0,1,1,0,1,1,1,1,0,1,0,0,0,658,24233385,Pudong,Entire rental unit,6.489204931325317,9,0,3.5553480614894135,1841449,10000,10000,3.044522437723423,9
Entire serviced apartment,Songjiang District,100,99,11,2,1,1,69,4.91,4,1.54,1,1343,1,1,1,1,1,1,0,1,0,0,0,0,1,277,24234215,Songjiang District,Entire serviced apartment,5.6240175061873385,1,0,4.248495242049359,1803649,9801,10000,2.3978952727983707,1
Entire serviced apartment,Pudong,100,77,31,2,1,1,3,3.67,17,0.07,1,1334,0,1,1,1,1,1,1,1,0,1,1,0,1,383,24268791,Pudong,Entire serviced apartment,5.948034989180646,1,0,1.3862943611198906,1779556,5929,10000,3.4339872044851463,1
Entire rental unit,Hongkou District,71,100,2,2,1,1,58,4.84,1,1.28,1,1355,0,1,1,1,1,1,1,1,0,1,0,0,1,394,24270098,Hongkou District,Entire rental unit,5.976350909297934,1,0,4.07753744390572,1836025,10000,5041,0.6931471805599453,1
Entire rental unit,Changning District,100,99,22,3,1,2,118,4.83,20,2.61,1,1353,1,1,1,0,1,1,1,1,0,1,1,0,1,245,24273687,Changning District,Entire rental unit,5.501258210544727,4,0,4.77912349311153,1830609,9801,10000,3.091042453358316,1
Entire rental unit,Pudong,92,100,16,2,1,1,3,5,8,0.07,1,1351,1,1,1,1,1,1,0,0,0,0,0,1,0,488,24286974,Pudong,Entire rental unit,6.1903154058531475,1,0,1.3862943611198906,1825201,10000,8464,2.772588722239781,1
Entire rental unit,Xuhui District,NA,0,1,4,2,2,6,4.5,1,0.14,1,1279,0,1,1,0,1,1,0,1,0,0,0,0,1,928,24339881,Xuhui District,Entire rental unit,6.833031732786201,4,0,1.9459101490553132,1635841,0,NA,0,4
Entire rental unit,Huangpu District,100,100,13,2,1,1,193,4.78,6,4.29,1,1349,1,1,1,1,1,1,1,1,0,1,1,0,0,430,24348405,Huangpu District,Entire rental unit,6.063785208687608,1,0,5.267858159063328,1819801,10000,10000,2.5649493574615367,1
Entire rental unit,Minhang District,100,100,3,2,1,2,3,4.67,2,0.07,1.5,1339,0,1,1,1,1,0,1,1,0,1,0,0,1,180,24379678,Minhang District,Entire rental unit,5.19295685089021,4,0.4054651081081644,1.3862943611198906,1792921,10000,10000,1.0986122886681098,1
